week_index	age_group_index	gender_index	phase_indicator	search_intensity_onlineEdu	search_weight_onlineEdu	search_intensity_unemployment	covid_case	covid_death
7	0	0	0	48.7310428591036	0.00235002417852247	7.91894632431243	0	0
7	1	0	0	35.5264021680993	0.00279780683333948	9.24571737957097	0	0
7	2	0	0	20.439270472535	0.00247923751208499	5.58157005153759	0	0
7	3	0	0	16.6256503518147	0.00385918773317197	4.68030233195357	0	0
7	4	0	0	18.5343685662863	0.0020791075786963	3.10972081819487	0	0
7	0	1	0	35.9411531321845	0.00192162156971681	4.71755875842324	0	0
7	1	1	0	32.5004810838327	0.00230674844526915	5.10608656480847	0	0
7	2	1	0	17.630893953724	0.00376520469534815	5.11422764499827	0	0
7	3	1	0	13.5099941119125	0.00389715938578652	5.02366110889656	0	0
7	4	1	0	13.6274621621004	0.00229686772287402	2.1285674086792	0	0
8	0	0	0	36.8709960539174	0.00202569920606167	8.13630290376665	0	0
8	1	0	0	36.0531962610576	0.00181769098627286	7.98654121851623	0	0
8	2	0	0	23.1372860661098	0.00286621480076426	6.61214880600192	0	0
8	3	0	0	13.2208268019989	0.00416262554955881	5.50381297229455	0	0
8	4	0	0	14.8532273298994	0.0024643933654736	3.26475844707573	0	0
8	0	1	0	42.4545466806493	0.00213111254970557	5.91641318790331	0	0
8	1	1	0	23.091143839194	0.00252985444207045	5.36539780675682	0	0
8	2	1	0	23.8315981107103	0.00302343283676755	4.39196368496804	0	0
8	3	1	0	10.4865542527206	0.00383535730007589	6.28468355882198	0	0
8	4	1	0	11.6830028285933	0.00210209135411268	1.97371269955859	0	0
9	0	0	0	53.9891556328003	0.00185658549907095	7.54005360883531	0	0
9	1	0	0	39.3991028198393	0.00153776905679007	9.38664586653441	0	0
9	2	0	0	22.3977906336939	0.00208050908755616	6.21244168766501	0	0
9	3	0	0	16.6883922044955	0.00430356211397615	7.17583293902907	0	0
9	4	0	0	14.9735130679675	0.00340086138900548	4.07206903855428	0	0
9	0	1	0	45.766489887525	0.00249449424210215	5.03263635130484	0	0
9	1	1	0	22.9463542877557	0.00226167538331741	5.8944160602084	0	0
9	2	1	0	23.8063172619177	0.0031348535720627	5.22200878857409	0	0
9	3	1	0	14.3492608266441	0.00420856769429703	4.6709273150923	0	0
9	4	1	0	10.9559965540642	0.00313556178195092	2.32633406789907	0	0
10	0	0	0	48.9365312864849	0.00135121978643775	9.2397071027815	0	0
10	1	0	0	36.117840654895	0.00263288125781634	11.0236569455782	0	0
10	2	0	0	26.6559329831166	0.00233520878990396	7.79176496600418	0	0
10	3	0	0	13.8406048099267	0.00402301396775627	5.06038167987845	0	0
10	4	0	0	14.2833567447431	0.00306999173023186	4.72813341544212	0	0
10	0	1	0	39.7993793554787	0.00159495730641728	6.37992312034462	0	0
10	1	1	0	32.6902955069526	0.00233263739391056	5.13806054939109	0	0
10	2	1	0	19.0570862503042	0.00234016911973006	6.68126527541501	0	0
10	3	1	0	11.6366097054364	0.00400356552810201	5.19016998913488	0	0
10	4	1	0	16.3171713674899	0.00202435578588261	2.72031142895004	0	0
11	0	0	0	40.6452256016645	0.00203665578068468	8.99241684688213	0	0
11	1	0	0	38.7507309237694	0.00257440326436875	11.2613313008146	0	0
11	2	0	0	29.0963493099338	0.00287434815455628	5.77434480501109	0	0
11	3	0	0	13.8958134447482	0.00389734386830046	6.1850242255531	0	0
11	4	0	0	13.0791761674655	0.00230796412494057	2.78964839042659	0	0
11	0	1	0	53.7045845181172	0.00187599915799757	10.8474621923864	0	0
11	1	1	0	39.2460119196818	0.00269357474095721	6.43011024687425	0	0
11	2	1	0	19.3192951042988	0.00231612427823932	5.36905614985264	0	0
11	3	1	0	12.9716252243936	0.0034045487079811	5.26128939364378	0	0
11	4	1	0	13.361423593047	0.00196184976282164	3.54092619908411	0	0
12	0	0	0	42.5804692586742	0.00225636901633305	8.31026984080293	0	0
12	1	0	0	35.9323723206295	0.00171349458575463	8.15485743053795	0	0
12	2	0	0	19.3337899830395	0.00349520846950161	7.40478752148528	0	0
12	3	0	0	16.7093849800515	0.00349810527144808	6.12513875217261	0	0
12	4	0	0	12.7606377697971	0.0023719803101763	3.14179107405328	0	0
12	0	1	0	63.6850398882247	0.00218012708000935	7.53725538358593	0	0
12	1	1	0	35.0731488586183	0.00207622620646997	8.10581445962925	0	0
12	2	1	0	19.114116660808	0.00282402385667984	6.67603330565274	0	0
12	3	1	0	11.7859036342373	0.00397227807282982	6.50902009587752	0	0
12	4	1	0	15.7281655904433	0.00298743958376389	3.18217247610917	0	0
13	0	0	0	53.7033429012151	0.00153447921883651	6.97261568599245	0	0
13	1	0	0	56.3981683444222	0.00178073636673091	9.98012692696526	0	0
13	2	0	0	25.7321532014925	0.00264281734081307	6.01958404782575	0	0
13	3	0	0	13.6871983884291	0.00306600777870908	6.29307488665497	0	0
13	4	0	0	15.104918300862	0.00241410237823577	3.11726085121466	0	0
13	0	1	0	48.3795321166326	0.00124992219625149	6.67244239744993	0	0
13	1	1	0	31.7978351653605	0.00235297550733888	8.70521079556682	0	0
13	2	1	0	31.4828452627514	0.00299427276163676	6.18164191643322	0	0
13	3	1	0	14.4191117738966	0.00284293404281847	7.14167762723274	0	0
13	4	1	0	11.7801155720486	0.00192122882003114	4.74000058506017	0	0
14	0	0	0	56.4681262303306	0.00154544367286318	7.83868559197102	0	0
14	1	0	0	36.5604046069495	0.00182948599741767	8.73614056046996	0	0
14	2	0	0	23.8853652133449	0.00283786873418223	6.45195359975496	0	0
14	3	0	0	16.8025350641251	0.00406674176675453	6.52524152134741	0	0
14	4	0	0	13.2663858716156	0.00208522731703997	3.636645722088	0	0
14	0	1	0	61.4766749231966	0.00198178326808305	5.26356205039084	0	0
14	1	1	0	32.0864211752587	0.00233850273517937	7.44146585957928	0	0
14	2	1	0	27.5609701669502	0.0025990959549852	5.14302884421439	0	0
14	3	1	0	13.688557514533	0.00433479786932261	5.72279960610796	0	0
14	4	1	0	15.5505027924014	0.00222774173843907	3.35890896986041	0	0
15	0	0	0	74.0521528460938	0.00164230896334204	10.6366338177014	0.00152543665624285	0
15	1	0	0	36.8226378671731	0.00190153180605916	9.08310656988682	0.00152543665624285	0
15	2	0	0	26.8318544203715	0.00299836251933166	7.5171566127741	0.00152543665624285	0
15	3	0	0	16.7597099964799	0.00343448760974478	6.70146475394368	0.00152543665624285	0
15	4	0	0	13.6867253996324	0.00284643763736203	3.87438787727818	0.00152543665624285	0
15	0	1	0	67.8931878456716	0.00180744089813573	5.85453715644652	0.00152543665624285	0
15	1	1	0	37.7041841921041	0.00186811368701815	7.86350636027537	0.00152543665624285	0
15	2	1	0	24.7428454407463	0.00362269060608915	9.04169915213925	0.00152543665624285	0
15	3	1	0	13.445274800949	0.00390260006456417	5.69372429778273	0.00152543665624285	0
15	4	1	0	13.3451823404645	0.00328460445893281	4.43339160614025	0.00152543665624285	0
16	0	0	0	63.6225686580115	0.00231013780625683	11.3782002772456	0.00091526199374571	0
16	1	0	0	37.1966257299896	0.00266670625099339	11.6449806376746	0.00091526199374571	0
16	2	0	0	26.5418698340932	0.00343446951959151	8.43998018804747	0.00091526199374571	0
16	3	0	0	17.0553128365996	0.00319315337167075	7.32991488821353	0.00091526199374571	0
16	4	0	0	13.2870304599574	0.00254198282663858	3.02578135636328	0.00091526199374571	0
16	0	1	0	52.1223621654301	0.00149461562616841	6.17885791683558	0.00091526199374571	0
16	1	1	0	36.302770041846	0.00186885357956173	7.26560171975714	0.00091526199374571	0
16	2	1	0	20.4792239971147	0.00349544563978781	6.56791762290132	0.00091526199374571	0
16	3	1	0	14.006330477171	0.00261476783473671	9.74484571048288	0.00091526199374571	0
16	4	1	0	13.0867475513052	0.00211414257059541	4.00277499239367	0.00091526199374571	0
17	0	0	0	67.7475792546724	0.00138125687248504	9.9156374438177	0.00091526199374571	0
17	1	0	0	43.4727483990336	0.00163118543870585	10.2883206092322	0.00091526199374571	0
17	2	0	0	28.784218858968	0.00337366899020042	10.8409463849653	0.00091526199374571	0
17	3	0	0	12.19136945161	0.00393240534711347	5.98235742602664	0.00091526199374571	0
17	4	0	0	13.3730368492474	0.00216301937688512	3.05896851693416	0.00091526199374571	0
17	0	1	0	63.2408696976411	0.00210883617052646	7.00724085965579	0.00091526199374571	0
17	1	1	0	29.681546284907	0.00271315741556474	8.19786501853303	0.00091526199374571	0
17	2	1	0	23.670991220615	0.00320200025362499	7.34525049255324	0.00091526199374571	0
17	3	1	0	14.7793110029803	0.00368264526418791	7.18118031132483	0.00091526199374571	0
17	4	1	0	14.9973216727509	0.00291015105677815	2.78846016378285	0.00091526199374571	0
18	0	0	0	62.2169501403349	0.00212236436902117	11.2586265666869	0.00061017466249714	0
18	1	0	0	35.5683782320927	0.00273040690691531	10.4962262520785	0.00061017466249714	0
18	2	0	0	25.9027127448231	0.00310364095629135	7.96997860292325	0.00061017466249714	0
18	3	0	0	14.9601294228888	0.00390278488471646	5.36383128219119	0.00061017466249714	0
18	4	0	0	16.4088091743804	0.00304326157877911	2.91963338862853	0.00061017466249714	0
18	0	1	0	63.1498761681929	0.00227943176985018	5.20276711979323	0.00061017466249714	0
18	1	1	0	29.557871290001	0.00224846026486548	8.95608774343957	0.00061017466249714	0
18	2	1	0	30.8082883480796	0.00316015900245102	6.73501564907024	0.00061017466249714	0
18	3	1	0	15.2700682193989	0.00296987241956851	6.02209379267173	0.00061017466249714	0
18	4	1	0	14.0303723420348	0.00332008892341937	3.38940934593949	0.00061017466249714	0
19	0	0	0	60.1374924921851	0.00221261965847876	8.95856532444904	0.00061017466249714	0
19	1	0	0	45.3195696669495	0.00229984595326131	11.8993896595638	0.00061017466249714	0
19	2	0	0	28.8895482735511	0.00326997076981093	7.59791748779989	0.00061017466249714	0
19	3	0	0	16.6292396161615	0.00369145845200021	7.27956163334323	0.00061017466249714	0
19	4	0	0	15.1268344818881	0.00242003664837311	3.61122660582075	0.00061017466249714	0
19	0	1	0	64.4383621142132	0.00149722487812559	6.2398548134364	0.00061017466249714	0
19	1	1	0	42.9827069373629	0.00281900672587101	8.15783023960857	0.00061017466249714	0
19	2	1	0	23.9562663728925	0.00304104130439648	6.93870977025224	0.00061017466249714	0
19	3	1	0	14.1036564072565	0.00414238970936844	4.86356530723901	0.00061017466249714	0
19	4	1	0	14.6039470409545	0.00282429571506039	3.66440628276647	0.00061017466249714	0
20	0	0	0	62.8602177607068	0.00210462259004563	6.90345481319683	0.00518648463122569	0.00030508733124857
20	1	0	0	32.2508079106971	0.00173726375551198	7.25919338586893	0.00518648463122569	0.00030508733124857
20	2	0	0	26.0432196970677	0.00234246977943239	7.74614684707917	0.00518648463122569	0.00030508733124857
20	3	0	0	11.7487830836745	0.00233487333222867	5.02369503300876	0.00518648463122569	0.00030508733124857
20	4	0	0	15.7381501532954	0.00319848315831797	2.47728358333489	0.00518648463122569	0.00030508733124857
20	0	1	0	38.1108327840031	0.0017835388111514	7.82853963232217	0.00518648463122569	0.00030508733124857
20	1	1	0	30.4623436760367	0.00297008949221651	9.06700428436748	0.00518648463122569	0.00030508733124857
20	2	1	0	30.2290020391342	0.00229852455049433	7.77249140673317	0.00518648463122569	0.00030508733124857
20	3	1	0	12.8195578845667	0.00318050145886677	6.1008536713352	0.00518648463122569	0.00030508733124857
20	4	1	0	14.7792048003362	0.00267021178513602	3.69699942382138	0.00518648463122569	0.00030508733124857
21	0	0	0	68.2111251329074	0.00138811961626855	7.25559967588638	0.122034932499428	0.00549157196247426
21	1	0	0	38.3605456474455	0.0018147731828368	10.8983979315495	0.122034932499428	0.00549157196247426
21	2	0	0	29.7138575230293	0.00222006046326638	5.70474306558013	0.122034932499428	0.00549157196247426
21	3	0	0	15.217251594722	0.0031008999028197	5.49678929366867	0.122034932499428	0.00549157196247426
21	4	0	0	13.2953761587364	0.00241973900302484	3.56339945588162	0.122034932499428	0.00549157196247426
21	0	1	0	43.6176520865768	0.0014867056177161	8.09924405954238	0.122034932499428	0.00549157196247426
21	1	1	0	28.3227392745018	0.00239833199589174	15.1242455600262	0.122034932499428	0.00549157196247426
21	2	1	0	22.9312727082034	0.00354033185273747	8.09638194676711	0.122034932499428	0.00549157196247426
21	3	1	0	14.2447242697974	0.00377887951465322	7.09200201953999	0.122034932499428	0.00549157196247426
21	4	1	0	14.2033509775438	0.00226204017189907	3.59747477790871	0.122034932499428	0.00549157196247426
22	0	0	1	45.9152240505817	0.00225553804435422	5.83217247748525	0.951567386164289	0.0146441918999314
22	1	0	1	41.4158160139674	0.0018825723928119	16.6761223008755	0.951567386164289	0.0146441918999314
22	2	0	1	33.4521771693381	0.00278043698236244	6.62319417548127	0.951567386164289	0.0146441918999314
22	3	0	1	13.8781189893691	0.00378734519590474	4.4473014545138	0.951567386164289	0.0146441918999314
22	4	0	1	18.2079432814331	0.00190440679659837	2.64402452607913	0.951567386164289	0.0146441918999314
22	0	1	1	49.905742764362	0.00161369520070954	16.027539866101	0.951567386164289	0.0146441918999314
22	1	1	1	43.3839290499852	0.00248555749563829	24.4857656737032	0.951567386164289	0.0146441918999314
22	2	1	1	30.3228397317406	0.0027887358463932	11.8062235298684	0.951567386164289	0.0146441918999314
22	3	1	1	12.4667542321907	0.00252849051805092	10.6355649472456	0.951567386164289	0.0146441918999314
22	4	1	1	17.4029679053224	0.00233847177055088	6.65574073151683	0.951567386164289	0.0146441918999314
23	0	0	1	71.6017665599757	0.00192306507605607	11.5844500321806	9.15933185874457	0.101899168637022
23	1	0	1	60.8392437238322	0.00253448961209444	35.1959060953088	9.15933185874457	0.101899168637022
23	2	0	1	49.5111675550284	0.002305135939672	12.5336419346065	9.15933185874457	0.101899168637022
23	3	0	1	27.625818652462	0.00326379336477591	13.7332252599579	9.15933185874457	0.101899168637022
23	4	0	1	13.1348000995615	0.00215356305188125	7.70745504963981	9.15933185874457	0.101899168637022
23	0	1	1	68.4501726455755	0.00218067674650166	28.8173810900083	9.15933185874457	0.101899168637022
23	1	1	1	66.0900125382393	0.00184065959963992	52.3095667612917	9.15933185874457	0.101899168637022
23	2	1	1	50.0562245967338	0.00204754400002558	40.599389922168	9.15933185874457	0.101899168637022
23	3	1	1	26.0185475791863	0.00321390215615876	40.7299592124602	9.15933185874457	0.101899168637022
23	4	1	1	15.7630999790493	0.00283063964728895	19.3761460789312	9.15933185874457	0.101899168637022
24	0	0	1	70.3912578969487	0.00159067976136667	13.2662059467154	32.7846846159713	0.613225535809625
24	1	0	1	76.8331522596492	0.0020418394164511	45.8297504376237	32.7846846159713	0.613225535809625
24	2	0	1	56.2464726920111	0.00292647816053581	24.9284314683993	32.7846846159713	0.613225535809625
24	3	0	1	25.255875523631	0.00337850989586592	32.385810952469	32.7846846159713	0.613225535809625
24	4	0	1	18.6898622650945	0.00302916125580864	18.7969143323731	32.7846846159713	0.613225535809625
24	0	1	1	98.34245113423	0.00136598375742295	43.7117137365955	32.7846846159713	0.613225535809625
24	1	1	1	99.1206082165657	0.00142077854160559	70.6754042406014	32.7846846159713	0.613225535809625
24	2	1	1	72.1571004171786	0.00296712071154613	44.8053706201259	32.7846846159713	0.613225535809625
24	3	1	1	30.3623048780748	0.00300413106299539	56.9319349947234	32.7846846159713	0.613225535809625
24	4	1	1	20.0868870113497	0.00293814944384602	30.9315310469922	32.7846846159713	0.613225535809625
25	0	0	1	49.1891359143584	0.00187155881237645	20.4353929548714	57.8497444893601	1.98672870109069
25	1	0	1	43.2543897080225	0.0020073810865167	43.4532564315423	57.8497444893601	1.98672870109069
25	2	0	1	33.6435501519946	0.00190838542292307	33.1249023876949	57.8497444893601	1.98672870109069
25	3	0	1	27.5133628591105	0.00364314724219762	40.9067177057137	57.8497444893601	1.98672870109069
25	4	0	1	13.2670898007598	0.00187806659700264	16.7150799641426	57.8497444893601	1.98672870109069
25	0	1	1	84.0691198932906	0.0017929292810515	28.8510325037216	57.8497444893601	1.98672870109069
25	1	1	1	71.1994361529529	0.00242922230680277	100	57.8497444893601	1.98672870109069
25	2	1	1	63.8788318888223	0.00185586885918357	60.7021832721615	57.8497444893601	1.98672870109069
25	3	1	1	34.5870847396146	0.00283008791956679	58.2400978795459	57.8497444893601	1.98672870109069
25	4	1	1	19.8336793851485	0.00224301675707187	31.3065053677737	57.8497444893601	1.98672870109069
26	0	0	1	58.4163957773921	0.00206020816080537	15.1340040193611	68.1961711539928	3.92738921516284
26	1	0	1	60.7722181353387	0.00242746533031768	35.8580746992939	68.1961711539928	3.92738921516284
26	2	0	1	46.9955124732626	0.00237283669650311	35.1596296804512	68.1961711539928	3.92738921516284
26	3	0	1	21.9949668237892	0.00301476335754377	29.1973260982802	68.1961711539928	3.92738921516284
26	4	0	1	15.9675663829596	0.00225042823744015	17.5040344584892	68.1961711539928	3.92738921516284
26	0	1	1	76.9343076806114	0.00185286455717478	33.9440655960486	68.1961711539928	3.92738921516284
26	1	1	1	72.7415322472864	0.0019494425504731	59.8763732227186	68.1961711539928	3.92738921516284
26	2	1	1	64.6137680596295	0.00166627210525884	46.0868550528891	68.1961711539928	3.92738921516284
26	3	1	1	29.3720518666492	0.00190699736190138	56.2672185146766	68.1961711539928	3.92738921516284
26	4	1	1	23.5023051126805	0.00297919993703131	26.5454973926032	68.1961711539928	3.92738921516284
27	0	0	1	60.1503874130564	0.00210182328738174	19.7267364041971	58.3778506597514	5.28807871253146
27	1	0	1	63.7902694177794	0.00142986967961535	46.8436896462638	58.3778506597514	5.28807871253146
27	2	0	1	38.9919659817921	0.00269181011174136	30.7155159535302	58.3778506597514	5.28807871253146
27	3	0	1	19.2477327849497	0.00270140906222358	34.3730800048953	58.3778506597514	5.28807871253146
27	4	0	1	21.1841928532034	0.00326157499531768	14.076499222075	58.3778506597514	5.28807871253146
27	0	1	1	76.1789335889803	0.00195868474777157	32.1810559147915	58.3778506597514	5.28807871253146
27	1	1	1	81.2636744426513	0.00235624789086956	61.4079029354614	58.3778506597514	5.28807871253146
27	2	1	1	53.919835003015	0.00271008890649493	83.7800500982194	58.3778506597514	5.28807871253146
27	3	1	1	33.0281914134835	0.00272860947557411	55.2890451489721	58.3778506597514	5.28807871253146
27	4	1	1	15.6524119421446	0.00300117167007577	26.7083818466965	58.3778506597514	5.28807871253146
28	0	0	1	64.1128236397473	0.00141476257249813	9.26391373940614	64.5573945541911	4.52932651971627
28	1	0	1	51.8570934883387	0.0018222701488672	33.1882960644466	64.5573945541911	4.52932651971627
28	2	0	1	44.105228716948	0.00209163857976221	24.2532915726463	64.5573945541911	4.52932651971627
28	3	0	1	22.6577543107811	0.00301084758443487	31.762599987431	64.5573945541911	4.52932651971627
28	4	0	1	20.7081963464978	0.00301059752937491	15.4146535509164	64.5573945541911	4.52932651971627
28	0	1	1	70.9385875048455	0.00143181035640773	21.09631809482	64.5573945541911	4.52932651971627
28	1	1	1	80.3384713804118	0.00150974430238063	49.7438486744439	64.5573945541911	4.52932651971627
28	2	1	1	49.4813323166083	0.00227166829779119	30.785811723462	64.5573945541911	4.52932651971627
28	3	1	1	29.6839916988666	0.00246280285768727	33.145979189432	64.5573945541911	4.52932651971627
28	4	1	1	15.9208472777276	0.00306353528095237	22.0896257838096	64.5573945541911	4.52932651971627
29	0	0	1	63.5150183641333	0.00161966053631959	12.8151713343796	59.0658225917169	4.1174586225307
29	1	0	1	51.3692704117069	0.00169711307581883	28.7947525656515	59.0658225917169	4.1174586225307
29	2	0	1	33.8195036347669	0.00187861929835823	24.0654459056461	59.0658225917169	4.1174586225307
29	3	0	1	16.6081639775297	0.00367117730783783	24.5852606517399	59.0658225917169	4.1174586225307
29	4	0	1	13.2274598287096	0.00247601030295205	13.7448921651042	59.0658225917169	4.1174586225307
29	0	1	1	66.3581258680549	0.00168879371174078	32.6091582412426	59.0658225917169	4.1174586225307
29	1	1	1	58.7166956962224	0.0021691667122029	48.5669355875369	59.0658225917169	4.1174586225307
29	2	1	1	55.0523605342909	0.00279314139457588	42.8059117168031	59.0658225917169	4.1174586225307
29	3	1	1	36.4670485394253	0.00285724631125738	43.251355865997	59.0658225917169	4.1174586225307
29	4	1	1	19.7098050055326	0.00308938240073969	23.0901650190298	59.0658225917169	4.1174586225307
30	0	0	1	46.4581860821103	0.00171239342077467	16.0501743040827	52.6290900770346	3.7544046983449
30	1	0	1	52.3796806173851	0.00243669156843764	30.7632142267173	52.6290900770346	3.7544046983449
30	2	0	1	30.6742367839426	0.00332785602994365	27.5597436887506	52.6290900770346	3.7544046983449
30	3	0	1	20.9760217660005	0.00300448557080733	20.9806425561009	52.6290900770346	3.7544046983449
30	4	0	1	18.6846933196585	0.00293171917215839	16.842296758393	52.6290900770346	3.7544046983449
30	0	1	1	72.2163294761719	0.00177199374446547	21.7607981626318	52.6290900770346	3.7544046983449
30	1	1	1	68.4135062754545	0.00146752357987614	36.3493551281571	52.6290900770346	3.7544046983449
30	2	1	1	40.6450692246113	0.00233302781605445	34.548554706912	52.6290900770346	3.7544046983449
30	3	1	1	25.4835444917535	0.00198632147851181	35.2605002850338	52.6290900770346	3.7544046983449
30	4	1	1	19.2467699231783	0.00192393776401023	15.3498421465023	52.6290900770346	3.7544046983449
31	0	0	1	71.764002517672	0.00238104829377042	18.901560331521	47.3956219967966	2.94439783387995
31	1	0	1	49.7721772296809	0.00180392185107024	30.3254056471046	47.3956219967966	2.94439783387995
31	2	0	1	30.4303370917553	0.00301712857906898	13.2998084119124	47.3956219967966	2.94439783387995
31	3	0	1	23.2126244822851	0.00230710389035774	22.0719940436124	47.3956219967966	2.94439783387995
31	4	0	1	16.956479093651	0.00257458726137474	12.5737572443541	47.3956219967966	2.94439783387995
31	0	1	1	72.1072282862307	0.00163498794245852	30.9455377394787	47.3956219967966	2.94439783387995
31	1	1	1	74.7953667264768	0.00210150473048409	53.7058232193507	47.3956219967966	2.94439783387995
31	2	1	1	42.9502723568521	0.00279565618519686	36.2411567580535	47.3956219967966	2.94439783387995
31	3	1	1	33.3254678303066	0.00224135894930982	32.7285848444884	47.3956219967966	2.94439783387995
31	4	1	1	19.0702661007082	0.00261644915600236	15.1639293993584	47.3956219967966	2.94439783387995
32	0	0	1	57.6616725086904	0.00209301601236505	32.1617166964139	48.1436961330181	2.52063153077568
32	1	0	1	69.7723871901475	0.00253435237082956	28.9333723514092	48.1436961330181	2.52063153077568
32	2	0	1	46.4620254442754	0.00275243468530734	23.3660515999056	48.1436961330181	2.52063153077568
32	3	0	1	21.9974205168003	0.00347887900725349	14.6488658544202	48.1436961330181	2.52063153077568
32	4	0	1	18.1249404095977	0.00305261641801063	11.0291943584894	48.1436961330181	2.52063153077568
32	0	1	1	100	0.00123250624470831	46.4975678724711	48.1436961330181	2.52063153077568
32	1	1	1	66.2055999453798	0.00189516355252029	47.2605457779368	48.1436961330181	2.52063153077568
32	2	1	1	52.2749378507639	0.00170526973038124	25.0363808733281	48.1436961330181	2.52063153077568
32	3	1	1	31.4111127756659	0.00282578922832327	27.4797671276396	48.1436961330181	2.52063153077568
32	4	1	1	19.6808928954417	0.00283639521130386	13.023400139165	48.1436961330181	2.52063153077568
33	0	0	1	70.0915645590776	0.00152214653201096	25.67190497727	46.0114407749218	2.05262756464038
33	1	0	1	51.6790070416377	0.00154419187360498	31.2586928797248	46.0114407749218	2.05262756464038
